"St. Martin (French part)"	"MAF"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Morocco"	"MAR"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"2290000000"	"2614000000"	"2875000000"	"3068000000"	"3269000000"	"3607000000"	"4006000000"	"4388000000"	"4825000000"	"5247000000"	"5728000000"	"6145000000"	"6686000000"	"6921000000"	"7345000000"	"7764000000"	"8001000000"	"8984000000"	"9024000000"	"9628000000"	"9205000000"	"9719000000"	"9910000000"	"11470000000"	"12092000000"	"12538000000"	"13593000000"	"12968000000"	"12895000000"	"12863000000"	"15046000000"	"15235000000"	"16578000000"	"17705000000"	"19290000000"	"19864000000"	"19897000000"	"20560000000"	"21145000000"	"23509000000"	"24872000000"	""	""	""
"Monaco"	"MCO"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Moldova"	"MDA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"16221000000"	"15048000000"	"12956000000"	"11607000000"	"9483000000"	"7625000000"	"7350000000"	"6451000000"	"6450000000"	"6045000000"	"5606000000"	"5991000000"	"5793000000"	"5971000000"	"5826000000"	"5990000000"	"6081000000"	"5906000000"	"6022000000"	"6198000000"	"6113000000"	"5786000000"	""	""	""
"Madagascar"	"MDG"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Maldives"	"MDV"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Middle East & North Africa (all income levels)"	"MEA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"41785663572.035"	"46744730912.4759"	"53035920188.2943"	"59692514426.04"	"67375053364.5813"	"78078206397.7353"	"89004216303.2736"	"101429992728.37"	"121387729124.181"	"135206862931.572"	"152687073376.733"	"176013763212.73"	"195661306934.817"	"216804601737.32"	"235671142546.277"	"251182783952.045"	"275198121600.905"	"294086747325.143"	"309996921065.76"	"326300607842.298"	"332084847926.432"	"367792140497.178"	"399421754619.164"	"425498016407.685"	"444961853789.023"	"470626533065.483"	"500476303787.752"	"539120890090.912"	"571761391016.912"	"611470068692.717"	"648957204663.18"	"691703562049.952"	"732921040983.386"	"778790406162.893"	"838037206844.165"	"892389187211.269"	"948828192072.457"	"1017858610223.35"	"1066196466615.44"	"1153801302377.7"	"1188176473013.07"	""	""	""
"Mexico"	"MEX"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"31039000000"	"34360000000"	"37100000000"	"40984000000"	"43924000000"	"47524000000"	"52259000000"	"56990000000"	"62085000000"	"66962000000"	"73157000000"	"80048000000"	"81877000000"	"86930000000"	"92989000000"	"97134000000"	"104002000000"	"109862000000"	"117705000000"	"115837000000"	"128570000000"	"132864000000"	"135673000000"	"147131000000"	"152248000000"	"162167000000"	"171232000000"	"181086000000"	"189975000000"	"204177000000"	"211887000000"	"215876000000"	"213728000000"	"232644000000"	"243823000000"	"249504000000"	"257293000000"	"261918000000"	"261045000000"	"271050000000"	"295837000000"	"296014000000"	""	""
"Marshall Islands"	"MHL"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Middle income"	"MIC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"732170576489.776"	"802185193333.901"	"874022190041.495"	"929227218144.394"	"1029174456626.59"	"1112668467386.23"	"1204073705015.85"	"1325396021598.14"	"1439496170363.3"	"1545859947469.26"	"1636320966960.66"	"1739501345398.98"	"1847305006453.79"	"1997186883223.61"	"2130838720542.23"	"2294641429615.92"	"2460325814345.92"	"2629782596906.14"	"2783269691221.09"	"2900145528896.04"	"3013201341465.83"	"3102567098238.7"	"3246500711583.02"	"3412753880230.73"	"3611610523162.87"	"3802351512978.78"	"3979189441207.79"	"4090885820998.45"	"4267557733511.59"	"4533196965079.52"	"4729075616636.35"	"5026055878678.32"	"5448632637609.35"	"5949162479674.78"	"6408645966796.61"	"6980678998143.2"	"7595488725544.99"	"7937301281305.7"	"8288856736637.84"	"9049871265314.17"	"9794065372366.05"	""	""	""
"Macedonia FYR"	"MKD"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"5758000000"	"5770000000"	"6065000000"	"5180000000"	"5939000000"	"6132000000"	"6641000000"	"6733000000"	"7048000000"	"6863000000"	"6811000000"	"6362000000"	"6091000000"	"6738000000"	"6667000000"	"6945000000"	"7006000000"	"6498000000"	"6311000000"	"6828000000"	"7260000000"	"6876000000"	""	""	""
"Mali"	"MLI"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Malta"	"MLT"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"305000000"	"324000000"	"365000000"	"304000000"	"338000000"	"382000000"	"417000000"	"459000000"	"501000000"	"527000000"	"558000000"	"597000000"	"675000000"	"700000000"	"784000000"	"850000000"	"944000000"	"1030000000"	"1100000000"	"1100000000"	"1419000000"	"1490000000"	"1500000000"	"1541000000"	"1632000000"	"1658000000"	"1686000000"	"1721000000"	"1854000000"	"1917000000"	"1943000000"	"2052000000"	"2236000000"	"2216000000"	"2240000000"	"2261000000"	"2296000000"	"2312000000"	"2168000000"	"2115000000"	"2194000000"	""	""	""
"Myanmar"	"MMR"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"691000000"	"763000000"	"821000000"	"846000000"	"978000000"	"1092000000"	"1191000000"	"1243000000"	"1340000000"	"1487000000"	"1395000000"	"1552000000"	"1675000000"	"1890000000"	"2119000000"	"2245000000"	"2320000000"	"2226000000"	"2494000000"	"2478000000"	"2677000000"	"2996000000"	"3385000000"	"3594000000"	"4055000000"	"3945000000"	"4445000000"	"4139000000"	"4639000000"	"5118000000"	"4689000000"	"5068000000"	"5425000000"	"5609000000"	"6016000000"	"6164000000"	"6399000000"	"6622000000"	"6964000000"	"7543000000"	"7327000000"	""	""	""
"Middle East & North Africa (developing only)"	"MNA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"28262825600.1297"	"30992763350.4046"	"35773685374.9991"	"40476926244.0979"	"45601864814.4588"	"51784074176.5004"	"58537290473.7436"	"64949516763.7462"	"74592068506.9566"	"81798256736.8951"	"89552248440.0041"	"102083126783.006"	"115999150924.652"	"129008222354.731"	"138955445642.872"	"146866817349.323"	"158323274515.665"	"166483831227.407"	"175348562569.486"	"187122806281.037"	"194853594522.115"	"209656394451.821"	"223785285136.447"	"238969428920.404"	"249743906072.265"	"265401198712.423"	"282344770226.047"	"299907773291.285"	"320635526808.339"	"344562331547.168"	"366167781236.705"	"391421218696.01"	"411689947203.317"	"443461539801.029"	"471641640014.786"	"504643016100.149"	"533842050950.927"	"568031847830.756"	"595234376100.679"	"638263683168.205"	"654406230818.666"	""	""	""
"Montenegro"	"MNE"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2864000000"	"2952000000"	"2144000000"	"2828000000"	"2760000000"	"4022000000"	"2656000000"	""	""	""
"Mongolia"	"MNG"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"2948000000"	"3281000000"	"3457000000"	"3661000000"	"3666000000"	"3471000000"	"3319000000"	"2983000000"	"2678000000"	"2760000000"	"2667000000"	"2656000000"	"2704000000"	"2720000000"	"2896000000"	"3000000000"	"3077000000"	"3178000000"	"3210000000"	"3390000000"	"3512000000"	"3649000000"	"3833000000"	"4145000000"	"4180000000"	"4481000000"	"4753000000"	""	""	""
"Northern Mariana Islands"	"MNP"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Mozambique"	"MOZ"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"674000000"	"663000000"	"641000000"	"747000000"	"604000000"	"701000000"	"708000000"	"876000000"	"490000000"	"462000000"	"232000000"	"426000000"	"417000000"	"398000000"	"550000000"	"310000000"	"336000000"	"337000000"	"472000000"	"454000000"	"471000000"	"416000000"	"392000000"	"395000000"	"408000000"	"476000000"	"1005000000"	"6864000000"	"7710000000"	"9696000000"	"11885000000"	"12712000000"	"10907000000"	"11714000000"	"13285000000"	"14737000000"	"16076000000"	"15127000000"	"16963000000"	"16666000000"	"16830000000"	""	""	""
"Mauritania"	"MRT"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Mauritius"	"MUS"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Malawi"	"MWI"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Malaysia"	"MYS"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"3795000000"	"4313000000"	"4773000000"	"5308000000"	"5788000000"	"6476000000"	"7520000000"	"8258000000"	"9176000000"	"10049000000"	"10793000000"	"11782000000"	"12758000000"	"13746000000"	"14944000000"	"16131000000"	"17421000000"	"19352000000"	"21515000000"	"23016000000"	"26552000000"	"29319000000"	"34739000000"	"39100000000"	"45462000000"	"51416000000"	"57883000000"	"60711000000"	"65233000000"	"69255000000"	"71084000000"	"74249000000"	"78469000000"	"82284000000"	"82673000000"	"89830000000"	"97516000000"	"97801000000"	"116298000000"	"125060000000"	"130090000000"	""	""	""
"North America"	"NAC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"916028970476"	"955923693086.446"	"1023793141820.47"	"1096573649115.47"	"1179768521784.22"	"1265848603841.83"	"1373925906441.05"	"1454796804973.09"	"1588768961879.16"	"1723597477743.93"	"1834171827026.42"	"1926020327023.04"	"2098115463880.88"	"2236527481836.78"	"2241789687587.6"	"2289199560312.13"	"2437198596844.09"	"2555551206528.22"	"2660464182741.54"	"2719913101854.92"	"2801772414699.09"	"2828669689188.89"	"2765143060828.31"	"2858068012039.35"	"3001040941785.74"	"3082128931315.48"	"3109505406671.19"	"3214782535525.82"	"3365290623773.19"	"3628877110921.74"	"3686399222378.07"	"3764929139644.54"	"3792465682095.33"	"3925282354658.78"	"4009183523384.59"	"4120106018598.89"	"4225944382705.65"	"4247600460250.87"	"4367983921203.85"	"4454450165128.34"	"4633423184977.97"	"4430468112607.71"	"4629497539471.09"	"4646138514843.53"	"4749936023488"	"4896972656610.78"	"4890424912002.59"	"4964877120021.85"	"4986008977830.68"	"4781334184607.64"	"4958326374155.63"	"4965584416498.24"	""	""	""
"Namibia"	"NAM"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1389000000"	"1170000000"	"1167000000"	"874000000"	"1171000000"	"893000000"	"642000000"	"1019000000"	"1209000000"	"1325000000"	"1394000000"	"1377000000"	"1567000000"	"1588000000"	"1585000000"	"1491000000"	"1688000000"	"1572000000"	"1490000000"	"1305000000"	"1430000000"	""	""	""
"New Caledonia"	"NCL"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Niger"	"NER"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Nigeria"	"NGA"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"1887000000"	"2237000000"	"2625000000"	"2287000000"	"3464000000"	"4106000000"	"4713000000"	"4579000000"	"6278000000"	"7169000000"	"7776000000"	"8532000000"	"8713000000"	"8984000000"	"10221000000"	"10766000000"	"11265000000"	"11654000000"	"12813000000"	"13463000000"	"14167000000"	"14834000000"	"14505000000"	"15531000000"	"15857000000"	"16243000000"	"16117000000"	"15110000000"	"16089000000"	"14727000000"	"15463000000"	"21544000000"	"20183000000"	"24275000000"	"23539000000"	"23110000000"	"22978000000"	"21110000000"	"19777000000"	"26121000000"	"27034000000"	""	""	""
"Nicaragua"	"NIC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"612000000"	"705000000"	"678000000"	"820000000"	"882000000"	"1022000000"	"1156000000"	"1138000000"	"913000000"	"1005000000"	"1030000000"	"1002000000"	"878000000"	"934000000"	"1032000000"	"1193000000"	"1278000000"	"1280000000"	"1559000000"	"1457000000"	"1507000000"	"1639000000"	"1735000000"	"1746000000"	"1855000000"	"1993000000"	"2045000000"	"2266000000"	"2166000000"	"2351000000"	"2520000000"	"2620000000"	"2772000000"	"2922000000"	"3051000000"	"3134000000"	"3208000000"	"3361000000"	"3453000000"	"3659000000"	"3825000000"	""	""	""
"Netherlands"	"NLD"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"16516000000"	"17624000000"	"19255000000"	"20984000000"	"22975000000"	"25010000000"	"27869000000"	"30056000000"	"33619000000"	"37144000000"	"40858000000"	"44904000000"	"49551000000"	"52627000000"	"54761000000"	"54258000000"	"58137000000"	"58286000000"	"61596000000"	"64464000000"	"64806000000"	"64053000000"	"60312000000"	"59650000000"	"62778000000"	"62947000000"	"67158000000"	"68419000000"	"69611000000"	"73050000000"	"71938000000"	"74419000000"	"77095000000"	"76851000000"	"79603000000"	"80926000000"	"85312000000"	"86703000000"	"91116000000"	"86721000000"	"89631000000"	"93667000000"	"95942000000"	"96829000000"	"102440000000"	"100219000000"	"98393000000"	"105162000000"	"107645000000"	"113502000000"	"118140000000"	"112968000000"	"102152000000"	""	""
"High income: nonOECD"	"NOC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	"1485836232468.2"	"1481875514206.88"	"1437142884592.99"	"1405368529441.6"	"1324168467189.33"	"1329100682382.67"	"1340270761942.83"	"1350062596954.37"	"1388543483673.84"	"1419798995408.79"	"1483757656065.29"	"1527356516732.14"	"1563281619215.07"	"1625957049858.06"	"1670001090987.17"	"1733864737108.56"	"1805704266283.95"	"1868899607922.44"	"1924478840645.49"	"1892167493233.88"	"2002841277793.03"	"2040512939595.5"	""	""	""
"Norway"	"NOR"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"31444000000"	"33943000000"	"38127000000"	"39969000000"	"44478000000"	"49550000000"	"48914000000"	"53402000000"	"60303000000"	"57604000000"	"58177000000"	"63528000000"	"67592000000"	"73029000000"	"76653000000"	"77401000000"	"82029000000"	"72251000000"	"80839000000"	"88844000000"	"83750000000"	"92961000000"	"92767000000"	"106009000000"	"106230000000"	"102729000000"	"96666000000"	"103803000000"	"109332000000"	"118899000000"	"121611000000"	"110563000000"	"117112000000"	"119718000000"	"112323000000"	"122242000000"	"104698000000"	"110494000000"	"116431000000"	"122287000000"	"142511000000"	"121327000000"	"130240000000"	"106669000000"	"110107000000"	"137245000000"	"121222000000"	"136112000000"	"141197000000"	"130979000000"	"123238000000"	"126886000000"	"146773000000"	""	""
"Nepal"	"NPL"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"86000000"	"107000000"	"104000000"	"112000000"	"88000000"	"143000000"	"157000000"	"174000000"	"193000000"	"217000000"	"253000000"	"324000000"	"359000000"	"386000000"	"430000000"	"541000000"	"564000000"	"584000000"	"716000000"	"878000000"	"932000000"	"886000000"	"933000000"	"1010000000"	"1196000000"	"1221000000"	"1169000000"	"1250000000"	"1478000000"	"1659000000"	"1867000000"	"2123000000"	"2267000000"	"2418000000"	"2533000000"	"2748000000"	"2792000000"	"2812000000"	"3115000000"	"3207000000"	"3312000000"	""	""	""
"New Zealand"	"NZL"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"6978000000"	"7572000000"	"8110000000"	"9145000000"	"9904000000"	"10794000000"	"11541000000"	"11793000000"	"12390000000"	"13192000000"	"13983000000"	"15478000000"	"17613000000"	"18531000000"	"18828000000"	"20564000000"	"21456000000"	"21831000000"	"22224000000"	"22082000000"	"22596000000"	"23474000000"	"24970000000"	"26493000000"	"27439000000"	"27724000000"	"28576000000"	"29121000000"	"29890000000"	"31358000000"	"32266000000"	"33296000000"	"32894000000"	"34275000000"	"34851000000"	"36062000000"	"36473000000"	"37109000000"	"37612000000"	"37817000000"	"39247000000"	"39572000000"	"40629000000"	"40777000000"	"42505000000"	"42968000000"	"43602000000"	"43750000000"	"43840000000"	"43455000000"	"44878000000"	"44496000000"	"44262000000"	""	""
"High income: OECD"	"OEC"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"1693296754041.94"	"1798571033145.71"	"1934289559323.69"	"2084166723869.86"	"2254307965953.27"	"2418660203068.11"	"2606081415050.61"	"2771856069979.24"	"3022147330084.01"	"3293363185717.31"	"3599326383927.71"	"3796328690989.98"	"4113563007756.49"	"4422119465933.89"	"4466249735350.4"	"4549253156565.38"	"4857373864351.99"	"5058590141585"	"5287424358909.47"	"5473498812078.82"	"5576513618176.3"	"5634092911751.2"	"5583213531443.12"	"5787715005170.81"	"6068166567174.88"	"6288640200388.34"	"6380371681850.35"	"6627432113101.46"	"6892983823033.07"	"7280313710728.61"	"7427512000000"	"7588854000000"	"7650502000000"	"7826800000000"	"8038397000000"	"8272918000000"	"8499689000000"	"8605607000000"	"8810307000000"	"8999213000000"	"9364208000000"	"9238392000000"	"9505208000000"	"9589578000000"	"9828628000000"	"10059197000000"	"10112267000000"	"10291475000000"	"10295801000000"	"9905375000000"	"10335548000000"	"10240971000000"	""	""	""
"OECD members"	"OED"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"1717681946862.28"	"1824494048002.13"	"1962502413368.03"	"2114718239005.73"	"2287501696728.9"	"2454458021658.84"	"2644686318936.18"	"2813103904603.29"	"3066811477577.08"	"3342049012856.39"	"3651733042791.36"	"3851956841049.9"	"4175293312437.2"	"4489079435292.78"	"4539507644805.73"	"4629101017455.38"	"4945057628435.16"	"5154654297772.53"	"5391528641866.06"	"5582469353380.99"	"5690479749452.72"	"5756101375835.12"	"5714508719504.93"	"5922641664658.64"	"6211929983995.77"	"6442577978715.42"	"6545231425374.22"	"6805528368184.61"	"7080126237604.3"	"7479649653144.18"	"7629328000000"	"7807633000000"	"7882393000000"	"8069196000000"	"8297364000000"	"8545431000000"	"8791808000000"	"8915532000000"	"9139605000000"	"9343460000000"	"9728498000000"	"9609419000000"	"9886641000000"	"9978032000000"	"10245678000000"	"10500732000000"	"10573929000000"	"10780286000000"	"10796162000000"	"10397140000000"	"10855177000000"	"10802184000000"	""	""	""
"Oman"	"OMN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"13000000"	"26000000"	"47000000"	"91000000"	"154000000"	"266000000"	"404000000"	"468000000"	"600000000"	"818000000"	"1046000000"	"1317000000"	"1615000000"	"2016000000"	"2498000000"	"3180000000"	"3392000000"	"3773000000"	"3927000000"	"4501000000"	"4625000000"	"5113000000"	"5833000000"	"6198000000"	"6500000000"	"6802000000"	"7318000000"	"8200000000"	"8413000000"	"9111000000"	"9737000000"	"10331000000"	"10714000000"	"11499000000"	"12648000000"	"13287000000"	"14167000000"	"15829000000"	"17823000000"	"19819000000"	"21874000000"	""	""	""
"Other small states"	"OSS"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Pakistan"	"PAK"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"7572000000"	"7572000000"	"8377000000"	"9064000000"	"9941000000"	"10320000000"	"10877000000"	"12375000000"	"14174000000"	"14974000000"	"16062000000"	"17688000000"	"19697000000"	"21873000000"	"23003000000"	"25589000000"	"28703000000"	"33091000000"	"34601000000"	"37673000000"	"41076000000"	"48810000000"	"50646000000"	"53555000000"	"56957000000"	"59125000000"	"62155000000"	"65428000000"	"65780000000"	"68125000000"	"72430000000"	"75704000000"	"80830000000"	"85699000000"	"93832000000"	"98350000000"	"95691000000"	"91626000000"	"95400000000"	"94453000000"	"95258000000"	""	""	""
"Panama"	"PAN"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"899000000"	"1007000000"	"1179000000"	"1199000000"	"1251000000"	"1408000000"	"1487000000"	"1502000000"	"1775000000"	"1812000000"	"1897000000"	"2088000000"	"2239000000"	"2211000000"	"2420000000"	"2587000000"	"2671000000"	"2559000000"	"2580000000"	"2661000000"	"2790000000"	"2903000000"	"3147000000"	"3361000000"	"3519000000"	"3824000000"	"4051000000"	"4191000000"	"4580000000"	"4887000000"	"5124000000"	"5293000000"	"5576000000"	"5761000000"	"5827000000"	"5989000000"	"6475000000"	"6427000000"	"6953000000"	"7419000000"	"7857000000"	""	""	""
"Peru"	"PER"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"5951000000"	"6288000000"	"6660000000"	"7276000000"	"7485000000"	"7916000000"	"8625000000"	"8764000000"	"9264000000"	"10031000000"	"10752000000"	"11344000000"	"10682000000"	"11763000000"	"12111000000"	"12948000000"	"14006000000"	"13552000000"	"13727000000"	"13808000000"	"14482000000"	"13122000000"	"14808000000"	"15866000000"	"16144000000"	"17272000000"	"17947000000"	"18575000000"	"19040000000"	"19914000000"	"20778000000"	"21983000000"	"22924000000"	"24255000000"	"25499000000"	"27358000000"	"29931000000"	"32430000000"	"32929000000"	"35889000000"	"39223000000"	""	""	""
"Philippines"	"PHL"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"9145000000"	"10398000000"	"13186000000"	"13047000000"	"13670000000"	"14716000000"	"15080000000"	"15542000000"	"16677000000"	"18009000000"	"18583000000"	"19406000000"	"21454000000"	"21180000000"	"22766000000"	"20974000000"	"22642000000"	"24539000000"	"25573000000"	"26327000000"	"25649000000"	"25870000000"	"26579000000"	"30471000000"	"33566000000"	"36727000000"	"39797000000"	"41578000000"	"41432000000"	"45290000000"	"47050000000"	"48467000000"	"52940000000"	"55957000000"	"56567000000"	"56783000000"	"59611000000"	"60821000000"	"61921000000"	"67742000000"	"69176000000"	""	""	""
"Palau"	"PLW"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Papua New Guinea"	"PNG"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Poland"	"POL"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	"29282000000"	"32240000000"	"35364000000"	"36941000000"	"40590000000"	"43786000000"	"47355000000"	"51221000000"	"55471000000"	"59956000000"	"64417000000"	"69537000000"	"76045000000"	"83908000000"	"91271000000"	"96784000000"	"103648000000"	"108925000000"	"115121000000"	"116818000000"	"120941000000"	"114129000000"	"116542000000"	"124201000000"	"132848000000"	"135662000000"	"138058000000"	"143439000000"	"141961000000"	"143319000000"	"134415000000"	"132728000000"	"130687000000"	"131779000000"	"133294000000"	"137042000000"	"141194000000"	"140935000000"	"140771000000"	"140001000000"	"143174000000"	"143721000000"	"142499000000"	"150009000000"	"152550000000"	"155359000000"	"160764000000"	"158761000000"	"154710000000"	"151121000000"	"157089000000"	"163118000000"	"161602000000"	""	""
"Puerto Rico"	"PRI"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
"Korea Dem. Rep."	"PRK"	"Electricity production (kWh)"	"EG.ELC.PROD.KH"	""	""	""	""	""	""	""	""	""	""	""	"14860000000"	"15720000000"	"16580000000"	"17440000000"	"18300000000"	"18880000000"	"19460000000"	"20040000000"	"20620000000"	"21200000000"	"21780000000"	"22360000000"	"22940000000"	"23520000000"	"25100000000"	"25300000000"	"26100000000"	"27900000000"	"29200000000"	"27700000000"	"26300000000"	"24700000000"	"22100000000"	"23100000000"	"23000000000"	"21300000000"	"19300000000"	"17000000000"	"18600000000"	"19400000000"	"20200000000"	"19777000000"	"20999000000"	"21974000000"	"22913000000"	"22436000000"	"21523000000"	"23206000000"	"21129000000"	"21665000000"	"21630000000"	""	""	""
